District Name,Mandal Name,Village Name,Bore Well Working,Well Type,Bore Depth,Pump Capacity,Crop Type,Irrigation Type,Extant Land Irrigated,Lat,Long
Krishna,Musunuru,04-ELLAPURAM,Working,Tube Well,170,5,ID,Flood Irrigation,2,16.87187094,80.97881901
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,400,12.5,Wet,Flood Irrigation,3,16.85808278,80.91924493
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,300,12.5,Wet,Flood Irrigation,2,16.8448903,80.91013282
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,380,15,Wet,Flood Irrigation,3,16.85110167,80.92829667
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,350,15,Wet,Flood Irrigation,1,16.84740968,80.9272867
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,360,15,Wet,Flood Irrigation,3,16.84671276,80.90971383
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,380,12.5,Wet,Flood Irrigation,8,16.86003667,80.92749167
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,250,10,Wet,Flood Irrigation,2,16.85175667,80.94003333
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,350,15.5,Wet,Flood Irrigation,3,16.84577391,80.90817449
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,390,7.5,Wet,Flood Irrigation,6,16.85986667,80.91397333
Krishna,Musunuru,04-GOGULAMPADU,Working,Tube Well,300,10,Wet,Flood Irrigation,2,16.85746173,80.92375291
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,540,15,Wet,Flood Irrigation,2,16.85620333,80.92294333
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,420,7.5,Wet,Flood Irrigation,2,16.85606667,80.92214833
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,400,15.5,Wet,Flood Irrigation,2,16.8561397,80.91236595
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,400,10,Wet,Flood Irrigation,2,16.8613223,80.91416927
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,300,20,Wet,Flood Irrigation,2,16.85416413,80.92403174
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,100,7.5,ID,Flood Irrigation,2,16.86519,80.91170333
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,250,15.5,Wet,Flood Irrigation,2,16.84610667,80.92338333
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,380,10,Wet,Flood Irrigation,3,16.85005833,80.92861833
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,400,12.5,Wet,Flood Irrigation,2,16.838485,80.92664
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,400,10,Wet,Flood Irrigation,3,16.855573,80.92418996
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,370,12.5,Wet,Flood Irrigation,3,16.84953667,80.932825
Krishna,Musunuru,04-GOGULAMPADU,Working,Tube Well,250,5,Wet,Flood Irrigation,2,16.85434029,80.92446129
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,460,10,Wet,Flood Irrigation,8,16.8603,80.91336667
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,380,7.5,Wet,Flood Irrigation,2,16.85377667,80.94020833
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,200,10,Wet,Flood Irrigation,2,16.846865,80.922875
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,390,10,Wet,Flood Irrigation,3,16.85064167,80.93544667
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,320,12.5,Wet,Flood Irrigation,2,16.84675282,80.90989179
Krishna,Musunuru,04-GOGULAMPADU,Working,Tube Well,390,15,Wet,Flood Irrigation,3,16.849645,80.931605
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,400,10,Wet,Flood Irrigation,2,16.83885667,80.926695
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,280,7.5,Wet,Flood Irrigation,2,16.84491942,80.91022877
Krishna,Musunuru,04-GOGULAMPADU,Working,Tube Well,300,12.5,Wet,Flood Irrigation,1.5,16.8471956,80.92484213
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,390,20,Wet,Flood Irrigation,3.5,16.845085,80.91948833
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,200,5,Wet,Flood Irrigation,2,16.85320667,80.94026833
Krishna,Musunuru,04-GOGULAMPADU,Working,Bore Well,300,12.5,Wet,Flood Irrigation,2,16.85151648,80.91585801
